Numero_Facture,Date_vente,Numero_produit_vendu,Qte_vendu,Numero_point_vente
1111109522481,2012-03-23,0001409350109,6,11307850
1111116295255,1992-02-04,0001382880433,1,60005193
1111131060128,1995-06-25,0003857377776,6,12362221
1111138764791,1975-03-10,0006652840124,6,16615180
1111126633641,2021-02-15,0008523384669,6,21023597
1111192511942,1991-01-24,0001131084181,4,14846071
1111167531777,1975-10-29,0007859520307,4,14846071
1111127416861,1982-01-13,0008397359916,2,14846071
1111168252893,2018-08-20,0004240739478,6,12362221
1111135502273,2000-02-03,0001598801758,6,12362221
1111167486718,2005-07-10,0001382880433,2,11307850
1111126957204,2003-03-20,0000327459185,2,48874568
1111174203957,1986-02-06,0003949242258,6,60005193
1111103998534,2006-10-21,0003686451623,6,14846071
1111173305935,1988-04-20,0004333559662,6,11307850
1111130706010,1996-09-26,0009119964128,6,12362221
1111168602322,1991-01-03,0000008441065,2,11307850
1111110600970,1987-10-16,0004482941837,5,25004265
1111157401448,1977-08-31,0008345387879,1,16615180
1111127689869,1972-03-03,0000942881804,1,48874568
1111105258025,1976-12-04,0004928422456,5,12362221
1111145182489,1997-08-28,0005686293098,5,14846071
1111178572929,2021-05-06,0001285311706,4,48874568
1111158953601,1980-10-29,0004928422456,4,11307850
1111105721819,2013-03-28,0003132714456,2,12362221
1111143836407,2003-10-15,0001208184042,3,21023597
1111175291854,2006-09-03,0005591775122,5,60005193
1111108465123,1980-01-02,0001422080632,1,16615180
1111138348892,1990-08-14,0005329006979,1,16615180
1111187508018,1984-11-02,0001946548175,5,14846071
1111158246512,1976-10-04,0001240090080,1,14846071
1111194097208,1977-07-07,0005132480843,2,11307850
1111118532044,1992-12-24,0006098095706,3,11307850
1111163270595,1997-01-12,0007922798534,4,25004265
1111108855719,2012-06-26,0005314669905,4,11307850
1111183880477,1973-01-25,0009803372673,1,11307850
1111162321113,1994-04-09,0008280738590,1,16615180
1111186636392,1991-12-31,0001598801758,3,21023597
1111128076255,1989-12-03,0008669924200,2,11307850
1111190753085,2008-03-12,0004676850198,3,12362221
1111175405510,1990-02-15,0006052084814,5,12362221
1111126595161,2006-05-10,0000008441065,3,14846071
1111118710596,1990-04-15,0002643953675,1,11307850
1111135247358,1980-10-21,0007665695138,5,16615180
1111125641869,2019-12-09,0007017913088,6,25004265
1111103600857,1974-08-04,0006894968655,1,25004265
1111112548003,2005-05-09,0005044804621,6,11307850
1111109008268,2011-08-30,0007922798534,3,25004265
1111180161937,1998-05-22,0009357695778,1,48874568
1111196828602,2010-08-26,0009704202529,2,25004265
1111174767701,1981-01-10,0006894968655,5,11307850
1111130712899,1977-03-06,0007825099608,4,16615180
1111173244647,2020-11-13,0001131084181,5,48874568
1111178703828,2003-03-26,0004482941837,4,16615180
1111134378466,1984-04-29,0002894887538,1,48874568
1111169111991,2006-04-11,0006442639587,2,48874568
1111100393363,1973-11-24,0008661021037,6,12362221
1111178822123,1998-09-12,0003260718456,1,60005193
1111151026968,1994-08-07,0002392864208,1,25004265
1111126993677,2014-12-26,0001131084181,3,11307850
1111190595012,1993-02-14,0000008441065,6,14846071
1111121521745,1991-09-27,0003724533342,4,11307850
1111146110498,1973-04-27,0006442639587,4,12362221
1111199149971,1982-12-07,0000285143737,5,21023597
1111140514865,1985-12-02,0002643953675,3,16615180
1111181846277,1988-09-13,0004928422456,3,48874568
1111182373857,2008-07-13,0001218756833,6,12362221
1111101409971,2012-08-26,0006178653116,1,12362221
1111144784288,2014-02-01,0001598801758,6,11307850
1111183233594,2002-01-14,0004692449871,1,14846071
1111155430600,1975-07-15,0004692449871,1,21023597
1111165058320,1989-11-29,0001218756833,4,12362221
1111152887698,2014-05-19,0001382880433,2,14846071
1111108736124,1985-01-25,0008345387879,2,12362221
1111186379633,2010-10-21,0005963941537,4,48874568
1111103636610,1993-01-01,0003531693444,6,16615180
1111130438355,1993-10-12,0004928775934,6,12362221
1111150660347,2015-07-31,0007341871573,1,21023597
1111198358749,2020-06-05,0004928422456,3,11307850
1111192147509,2010-01-10,0009704202529,1,60005193
1111184305528,1978-08-04,0006442639587,1,11307850
1111156891509,1984-05-29,0004928422456,2,12362221
1111147649850,1972-08-25,0001382880433,6,11307850
1111187917636,2017-06-18,0008345387879,5,21023597
1111123806949,1986-12-27,0009885913702,3,21023597
1111120478194,1980-02-21,0007610661010,6,48874568
1111144450701,1975-05-28,0007665695138,1,21023597
1111177136290,2000-05-01,0000942881804,6,11307850
1111126505665,2013-04-17,0003949242258,1,25004265
1111130299154,1970-04-20,0002894887538,1,60005193
1111190586447,1984-05-09,0001382880433,3,14846071
1111124907980,1978-04-23,0000365625573,6,16615180
1111154655226,1982-06-13,0005963941537,3,16615180
1111143712978,2009-03-04,0001859573363,6,25004265
1111119585711,1975-04-14,0005674791629,6,60005193
1111142265123,1979-06-23,0003531693444,2,14846071
1111177250576,1980-02-20,0000920424979,4,11307850
1111146697432,1993-06-14,0006178653116,3,21023597
1111120839926,2002-02-10,0004240739478,3,16615180
1111129223467,1985-04-01,0000285143737,5,48874568
1111199295609,1974-12-26,0007859520307,1,25004265
1111142740644,1984-10-21,0000327459185,3,11307850
1111123865083,1970-10-30,0001240090080,2,16615180
1111153253751,1991-03-13,0001285311706,5,21023597
1111174224969,2020-04-04,0003260718456,2,11307850
1111159205723,2007-09-03,0004482941837,6,60005193
1111144980000,2002-11-25,0006098095706,1,48874568
1111166225004,1970-03-07,0001218756833,4,60005193
1111167076506,2001-07-17,0000428534378,2,12362221
1111124380721,2009-09-20,0004603470390,4,16615180
1111172821054,1994-05-25,0008397359916,4,60005193
1111168568147,2003-12-31,0001131084181,1,12362221
1111159529508,2005-07-13,0001598801758,3,12362221
1111132015004,1988-01-16,0000327459185,5,11307850
1111138001964,2019-06-26,0006178653116,5,12362221
1111131846708,1987-09-14,0003724533342,5,48874568
1111196104508,1998-12-10,0001208184042,1,21023597
1111173163313,1989-08-10,0006442639587,3,48874568
1111109533739,1984-06-06,0003132714456,2,11307850
1111149755238,1982-05-21,0005329006979,4,25004265
1111180297384,1984-08-27,0001382880433,4,14846071
1111172447162,2016-04-21,0007859520307,5,25004265
1111128435106,2019-06-10,0000920424979,4,60005193
1111147535818,1997-10-30,0003724533342,5,48874568
1111126295573,2021-04-06,0007316015544,2,16615180
1111198757795,1997-10-12,0005044804621,5,60005193
1111184929496,1973-11-07,0006972019101,1,12362221
1111186265455,1975-03-06,0008935725197,4,25004265
1111160621031,1979-12-02,0003228374021,3,14846071
1111172827520,2008-02-25,0005841795580,5,16615180
1111194326353,1987-09-03,0009704202529,3,12362221
1111163296526,1972-09-13,0007316015544,5,14846071
1111106131877,2014-04-04,0008345387879,1,21023597
1111111622964,1991-01-30,0003949242258,3,48874568
1111190803445,1982-10-15,0006442639587,5,11307850
1111199129348,1995-07-01,0002620191588,1,16615180
1111142145722,1991-04-13,0000365625573,4,14846071
1111153541926,2010-03-07,0004420948058,2,60005193
1111127184647,1986-12-31,0001217303243,3,12362221
1111166216491,1978-02-24,0009357695778,2,60005193
1111101172561,2017-09-04,0001131084181,5,60005193
1111142403464,1970-01-19,0000008441065,2,16615180
1111161591258,2010-06-26,0006098095706,1,48874568
1111130595386,2014-09-25,0000008441065,4,14846071
1111130611628,2001-10-02,0005044804621,2,48874568
1111105110125,1978-10-04,0004692449871,4,48874568
1111168768714,1971-10-22,0002643953675,4,14846071
1111171945966,1977-12-03,0005069053462,2,11307850
1111192722225,1979-10-07,0005686293098,6,14846071
1111141624747,2011-10-10,0003857377776,3,21023597
1111196007847,1999-12-26,0003686451623,1,14846071
1111179241749,1989-07-09,0007610661010,3,25004265
1111176168490,1992-06-23,0002894887538,3,21023597
1111163651400,2013-06-24,0003132714456,3,25004265
1111137954858,1981-09-05,0001859573363,3,48874568
1111103509051,2008-09-01,0006178653116,3,48874568
1111171490299,2014-04-14,0007665695138,3,48874568
1111143039761,1981-07-27,0001708741578,5,60005193
1111121239909,1983-06-26,0005069053462,6,16615180
1111132590860,1996-03-23,0004240739478,5,21023597
1111199223619,1986-04-17,0001218756833,3,21023597
1111108680984,1986-08-01,0007017913088,1,16615180
1111197606599,1974-12-19,0003686451623,4,16615180
1111140667349,1997-03-23,0009885913702,4,21023597
1111134391656,1986-01-13,0000285143737,5,60005193
1111140033953,1995-09-02,0002819717964,5,11307850
1111140178753,2015-11-25,0008280738590,6,16615180
1111191316050,1978-09-19,0003132714456,2,25004265
1111103255309,1999-09-02,0005360257996,4,16615180
1111128406014,1987-05-11,0000008441065,2,14846071
1111170197588,1979-06-30,0000126626962,5,14846071
1111104959022,2015-07-24,0005963941537,3,14846071
1111187734844,1989-04-26,0002894887538,5,16615180
1111134452845,1996-04-24,0001208184042,1,21023597
1111174600503,1982-11-17,0006098095706,3,12362221
1111148836976,1991-07-15,0005841795580,1,14846071
1111170957045,1972-06-09,0007017913088,2,16615180
1111162907867,1981-05-30,0004676850198,4,16615180
1111148504455,1983-11-10,0001240090080,6,11307850
1111143763031,1983-10-19,0008669924200,3,21023597
1111149199025,2008-10-07,0001708741578,5,48874568
1111103110721,1987-03-25,0007825099608,2,21023597
1111176877880,2019-09-12,0006052084814,6,16615180
1111158202488,1987-06-16,0009119964128,6,12362221
1111140450668,1985-03-20,0008669924200,5,14846071
1111180499092,2003-10-15,0009357695778,6,14846071
1111167217589,1970-12-20,0000126626962,3,21023597
1111122575853,1982-01-28,0007859520307,1,25004265
1111137200191,1995-08-20,0001859573363,5,16615180
1111110869803,2016-08-28,0005686293098,2,21023597
1111136344780,2016-08-07,0002643953675,1,48874568
1111119717259,2009-12-07,0001422080632,6,25004265
1111148203013,1997-03-20,0000126626962,4,11307850
1111160067730,1990-02-24,0000327459185,6,16615180
1111173900321,1988-04-24,0005216906801,6,25004265
1111130839145,2013-06-26,0001708741578,4,12362221
1111161759511,2004-11-08,0006098095706,1,48874568
1111118545488,1975-12-13,0003949242258,3,60005193
1111159487075,1998-08-02,0007859520307,5,14846071
1111177041952,2019-09-15,0007017913088,5,48874568
1111108884887,1979-03-15,0007825099608,5,60005193
1111196886626,1971-03-03,0001218756833,5,11307850
1111104008331,1978-12-06,0007610661010,6,60005193
1111190884338,1987-07-12,0005591775122,1,25004265
1111102770445,1988-09-05,0004047585339,6,14846071
1111153270383,1984-12-07,0001131084181,1,48874568
1111181445852,2006-02-12,0004420948058,3,12362221
1111158712550,2003-01-17,0001510812688,3,11307850
1111157630206,2010-03-30,0009357695778,5,14846071
1111148028494,2008-09-23,0000327459185,1,14846071
1111148416826,1979-06-20,0001598801758,1,60005193
1111196063386,1981-09-12,0003531693444,2,25004265
1111120159567,2006-01-26,0003132714456,1,12362221
1111199484485,1988-05-22,0007316015544,1,48874568
1111188475081,1988-03-03,0002819717964,4,48874568
1111104429945,2021-04-01,0002392864208,5,11307850
1111185640055,2014-03-10,0007017913088,4,12362221
1111104359792,2001-10-17,0003653498644,6,48874568
1111192395368,2003-02-14,0000963002721,6,48874568
1111108323263,2001-10-08,0002819717964,6,12362221
1111102380187,1976-11-06,0001510812688,5,14846071
1111175004775,1981-11-18,0001729474004,5,12362221
1111143567516,2009-03-06,0006851969022,4,25004265
1111161436313,2000-10-09,0004333559662,4,60005193
1111185659170,2008-05-19,0007610661010,6,25004265
1111174262428,1980-11-12,0001217303243,3,16615180
1111158205496,1975-07-08,0005044804621,6,25004265
1111129201304,2004-04-25,0005674791629,3,14846071
1111130670601,1982-02-22,0007825099608,2,60005193
1111172387437,1982-06-06,0006098095706,6,25004265
1111122585203,2003-06-25,0009357695778,4,25004265
1111134215174,2014-02-24,0005686293098,4,60005193
1111154825919,2004-06-06,0006098095706,4,25004265
1111174381570,2013-03-07,0003724533342,2,11307850
1111175608447,2002-09-04,0006178653116,5,48874568
1111169590178,2002-08-04,0001708741578,5,16615180
1111136656869,1994-07-08,0001946548175,4,11307850
1111138569709,1985-11-01,0005841795580,4,21023597
1111160463556,1997-04-10,0005841795580,2,60005193
1111146424946,1979-11-20,0004240739478,5,60005193
1111103852966,2000-04-12,0004928422456,2,11307850
1111164540598,1976-03-27,0008661021037,6,25004265
1111176485030,1997-04-28,0004240739478,3,14846071
1111151513123,2016-09-20,0003857377776,3,25004265
1111150146971,1997-06-14,0009803372673,1,25004265
1111152724719,2017-10-14,0000942881804,3,11307850
1111194520775,2005-08-16,0008980382741,1,48874568
1111168450930,1986-11-24,0008661021037,4,25004265
1111136837589,1987-06-08,0008523384669,5,21023597
1111177405907,1985-11-20,0003228374021,3,12362221
1111105524618,2021-05-22,0001409350109,3,12362221
1111151942046,2005-11-28,0000126626962,2,21023597
1111117769526,2002-11-17,0003260718456,3,48874568
1111184283659,1981-04-03,0008523384669,6,16615180
1111193838680,1975-08-25,0000327459185,4,48874568
1111163741156,1978-03-29,0007558991293,3,48874568
1111167825630,1999-08-05,0006894968655,3,60005193
1111116859440,2017-11-01,0005591775122,4,11307850
1111132655057,1994-10-21,0003531693444,4,60005193
1111142883587,1971-11-19,0007558991293,2,16615180
1111156690027,1991-04-21,0004676791651,4,21023597
1111193137318,2005-05-11,0004333559662,1,16615180
1111187718530,2014-08-08,0002392864208,6,21023597
1111109790040,1977-03-11,0005216906801,1,48874568
1111117783034,1976-07-25,0003132714456,6,48874568
1111175907922,1999-11-15,0007610661010,5,60005193
1111189294483,1982-12-03,0001422080632,1,11307850
1111149604970,1993-08-21,0005686293098,3,21023597
1111162462427,1999-02-18,0005841795580,4,48874568
1111118511544,1971-05-10,0009357695778,5,48874568
1111124334373,2014-11-05,0005674791629,3,11307850
1111133063738,2011-12-23,0008523384669,2,21023597
1111157218213,2009-07-01,0005216906801,1,25004265
1111188600261,2005-01-03,0003686451623,5,12362221
1111111526149,2015-08-06,0008935725197,2,48874568
1111184957369,2019-07-17,0006442639587,1,12362221
1111180536957,1994-07-22,0001708741578,4,14846071
1111112431053,2002-06-08,0006052084814,3,48874568
1111180702826,1989-10-18,0007610661010,2,60005193
1111112660668,2009-06-07,0001382880433,2,21023597
1111135971451,1973-11-21,0009357695778,6,25004265
1111113156061,1982-04-04,0002894887538,1,60005193
1111118425148,1981-08-03,0008523384669,3,16615180
1111181393948,1994-08-01,0009704202529,3,12362221
1111175091225,1982-01-14,0009867864152,4,60005193
1111199563234,2010-05-05,0009119964128,5,12362221
1111155246515,1977-11-19,0004928775934,5,25004265
1111166342176,2006-06-13,0006894968655,4,60005193
1111198072942,2003-05-01,0000327459185,6,14846071
1111154746047,1982-04-21,0003686451623,6,48874568
1111199289592,1982-12-07,0006972019101,1,14846071
1111162395046,2016-12-26,0008669924200,4,25004265
1111134106106,1987-11-28,0000428534378,2,12362221
1111132102216,1970-02-20,0004482941837,2,14846071
1111154040398,1992-01-25,0005686293098,4,12362221
1111199111428,2006-11-15,0001409350109,6,21023597
1111199325597,1989-05-13,0004047585339,4,25004265
1111178848451,1988-02-01,0006652840124,5,21023597
1111146894886,2014-12-01,0008397359916,4,12362221
1111191326967,2005-02-03,0001240090080,4,11307850
1111161312990,1997-03-06,0001218756833,6,48874568
1111143766964,2005-09-15,0001510812688,1,60005193
1111177350955,1985-02-14,0000920424979,3,12362221
1111181078593,1977-03-22,0008711679478,1,25004265
1111124719491,1996-05-26,0008345387879,2,16615180
1111137178247,2011-08-26,0002392864208,2,14846071
1111155149182,2014-02-14,0009357695778,3,16615180
1111160145018,1983-08-23,0000942881804,4,60005193
1111158897752,1991-10-01,0005963941537,3,16615180
1111149990226,1977-11-15,0001708741578,1,11307850
1111114896591,1994-10-26,0006652840124,3,11307850
1111109512734,1985-03-25,0009119964128,2,21023597
1111162323469,2011-10-05,0008397359916,6,12362221
1111153467615,1985-01-22,0000126626962,6,60005193
1111155325111,1985-02-22,0009704202529,1,14846071
1111181915027,2016-09-21,0009885913702,5,25004265
1111115808005,2001-01-08,0009704202529,5,60005193
1111156282796,2005-07-19,0003949242258,3,48874568
1111109247568,1992-02-26,0007341871573,6,60005193
1111117647992,1980-12-11,0000428534378,6,14846071
1111125249218,1970-01-18,0006098095706,1,16615180
1111155431843,1989-08-10,0009704202529,3,60005193
1111134243252,2021-04-10,0007610661010,5,12362221
1111115393716,1984-02-06,0001708741578,2,16615180
1111161773135,1996-07-07,0007316015544,2,48874568
